codigo;codigo_anterior;uf;lat;lon;responsavel;regime;enquadramento;corpo_hidrico;contagem;media;minimo;maximo;data_inicial;data_final;desvio_padrao;variancia;periodo_anos;frequencia_ano
1;;AL;-9,596306;-35,800917;IMA;lotico;12;Rio Mundaú;19;3,10526315789474;2;14;2007-05-06;2011-11-23;2,9229881370137;8,54385964912281;4,5534520547945205;4,1726584075908088
11;;AL;-9,71289;-35,796456;IMA;lotico;12;Zona dos Canais;21;2,0952380952381;2;3;2007-05-06;2011-11-23;0,300792603759119;0,0904761904761905;4,5534520547945205;4,6118856083898413
13;;AL;-9,716972;-35,804333;IMA;lotico;12;Boca da Barra;20;2,25;2;5;2007-05-06;2011-11-23;0,716350399411379;0,513157894736842;4,5534520547945205;4,3922720079903250
15;;AL;-9,682417;-35,769917;IMA;lentico;12;Lagoa Mundaú;21;2;2;2;2007-05-06;2011-11-23;0;0;4,5534520547945205;4,6118856083898413
17;;AL;-9,694583;-35,816722;IMA;lentico;12;Lagoa Manguaba;22;2,63636363636364;2;10;2007-05-06;2011-11-23;1,7605587464118;3,0995670995671;4,5534520547945205;4,8314992087893575
18;;AL;-9,69275;-35,813778;IMA;lentico;12;Lagoa Manguaba;22;2,5;2;5;2007-05-06;2011-11-23;0,963624111659432;0,928571428571429;4,5534520547945205;4,8314992087893575
20;;AL;-9,72675;-35,840972;IMA;lentico;12;Lagoa Manguaba;22;2,72727272727273;2;10;2007-05-06;2011-11-23;1,95623102593733;3,82683982683983;4,5534520547945205;4,8314992087893575
21;;AL;-9,726944;-35,885278;IMA;lentico;12;Lagoa Manguaba;22;7,59090909090909;2;56;2007-05-06;2011-11-23;12,3776260933035;153,205627705628;4,5534520547945205;4,8314992087893575
22;;AL;-9,717083;-35,891222;IMA;lentico;12;Lagoa Manguaba;22;2,54545454545455;2;4;2007-05-06;2011-11-23;0,738548945875996;0,545454545454545;4,5534520547945205;4,8314992087893575
24;;AL;-9,645861;-35,913806;IMA;lentico;12;Lagoa Manguaba;22;3,18181818181818;2;6;2007-05-06;2011-11-23;1,46827931806048;2,15584415584416;4,5534520547945205;4,8314992087893575
25;;AL;-9,634444;-35,95875;IMA;lentico;12;Lagoa Manguaba;20;11,85;2;86;2007-06-12;2011-11-23;20,6710450936366;427,292105263158;4,4520821917808219;4,4922800475074000
26;;AL;-9,616028;-35,960333;IMA;lentico;12;Rio Paraíba do Meio;21;8,47619047619048;2;58;2007-05-06;2011-11-23;15,3610515513068;235,961904761905;4,5534520547945205;4,6118856083898413
3;;AL;-9,595806;-35,783472;IMA;lentico;12;Lagoa Mundaú;19;2,52631578947368;2;9;2007-05-06;2011-11-23;1,64547936455651;2,70760233918129;4,5534520547945205;4,1726584075908088
4;;AL;-9,606194;-35,801861;IMA;lentico;12;Lagoa Mundaú;19;2,36842105263158;2;4;2007-05-06;2011-11-23;0,683985568056769;0,467836257309941;4,5534520547945205;4,1726584075908088
5;;AL;-9,623083;-35,7825;IMA;lentico;12;Lagoa Mundaú;21;2,23809523809524;2;4;2007-05-06;2011-11-23;0,538958431120797;0,290476190476191;4,5534520547945205;4,6118856083898413
6;;AL;-9,634694;-35,788944;IMA;lentico;12;Lagoa Mundaú;21;2,19047619047619;2;5;2007-05-06;2011-11-23;0,679635756787974;0,461904761904762;4,5534520547945205;4,6118856083898413
8;;AL;-9,654361;-35,749333;IMA;lentico;12;Lagoa Mundaú;21;3,45238095238095;2;10;2007-05-06;2011-11-23;1,98686160756582;3,94761904761905;4,5534520547945205;4,6118856083898413
9;;AL;-9,659417;-35,768;IMA;lentico;12;Lagoa Mundaú;21;2,0952380952381;2;4;2007-05-06;2011-11-23;0,436435780471985;0,19047619047619;4,5534520547945205;4,6118856083898413
RioMundau;;AL;-9,578511;-35,835096;IMA;lotico;12;Rio Mundaú;24;7;5;9;2016-01-12;2017-12-28;1,31876094679157;1,73913043478261;1,9616712328767123;12,2344659990782253
RioParaiba;;AL;-9,5073;-36,022342;IMA;lotico;12;Rio Paraíba do Meio;24;8,33333333333333;2;36;2016-01-12;2017-12-28;8,15963909403642;66,5797101449275;1,9616712328767123;12,2344659990782253
CNDCER002;;BA;-14,284444;-42,680556;INEMA;lentico;12;Açude Ceraíma;10;3,74;2;15,4;2014-12-16;2018-02-01;4,15376669756232;17,2537777777778;3,1315342465753425;3,1933228930630528
CNDCND600;;BA;-13,9763;-43,3519;INGÁ;lotico;12;Carnaíba de Dentro;9;3,03333333333333;1;9;2009-02-05;2016-04-14;2,3318447632722;5,4375;7,1918082191780822;1,2514238040997939
CNDRSF120;;BA;-14,309361;-43,766611;INGÁ;lotico;2;Rio São Francisco;8;1,1875;0;2,2;2008-03-06;2010-05-26;0,695778084490409;0,484107142857143;2,2219452054794521;3,6004488230724651
CNDRSF300;;BA;-12,688222;-43,188667;INGÁ;lotico;2;Rio São Francisco;27;2,03333333333333;0;5,4;2008-03-04;2018-02-05;0,897860705317837;0,806153846153844;9,9315342465753425;2,7186131900325792
CONANT100;;BA;-14,506111;-42,225;INEMA;lotico;12;do Antônio;19;27,2105263157895;7;86;2011-06-30;2018-01-31;23,0520641335806;531,397660818713;6,5945479452054795;2,8811679220277439
CONANT500;;BA;-14,220056;-41,662361;INGÁ;lotico;12;Rio do Antônio;28;3,18214285714286;1;16;2008-02-21;2017-12-14;3,25611146995337;10,6022619047619;9,8192054794520548;2,8515545436536170
CONBAG001;;BA;-14,731;-41,255;INEMA;lentico;12;Barragem Anagé;16;2,3125;2;4;2013-06-04;2017-12-15;0,704154339142587;0,495833333333333;4,5342739726027397;3,5286795850176132
CONBAG002;;BA;-14,689;-41,22361;INEMA;lentico;12;Barragem Anagé;15;2,13333333333333;2;4;2013-09-19;2017-12-15;0,516397779494322;0,266666666666667;4,2411232876712329;3,5367988578885149
CONBAG003;;BA;-14,633;-41,18722;INEMA;lentico;12;Barragem Anagé;14;2,14285714285714;2;3;2013-06-04;2017-12-15;0,363136519601281;0,131868131868132;4,5342739726027397;3,0875946368904116
CONBRU150;;BA;-13,595583;-41,823;INGÁ;lotico;12;Rio Brumado;29;2,57241379310345;0;20,7;2008-02-22;2017-12-14;3,60405491393515;12,9892118226601;9,8164657534246575;2,9542200552049813
CONBRU500;;BA;-13,86477;-42,1648;INGÁ;lotico;12;Rio Brumado;6;1,56666666666667;1;2,4;2009-05-14;2011-12-31;0,568037557443754;0,322666666666666;2,6329041095890411;2,2788524573105379
CONBTR001;;BA;-14,981;-41,40375;INEMA;lentico;12;Barragem Tremendal;16;2,6875;2;6;2013-06-13;2018-01-25;1,19547758936195;1,42916666666667;4,6219452054794521;3,4617459291883272
CONCAE001;;BA;-14,0585;-42,483306;INEMA;lotico;12;Caetité;2;2;2;2;2011-06-30;2011-12-31;0;0;0,50413698630136986301;3,96717569697299059837
CONCAE004;;BA;-13,828417;-42,267889;INEMA;lentico;12;Barragem Wilson Gouvêa;17;2,47058823529412;2;5;2011-06-30;2018-01-31;1,00732610526728;1,01470588235294;6,5945479452054795;2,5778870881300867
CONCAE005;;BA;-13,865556;-42,232222;INEMA;lotico;12;Caetité;3;2;2;2;2011-06-30;2012-04-25;0;0;0,82194520547945205479;3,64987833738875370823
CONCAE016;;BA;-13,831444;-42,26175;INEMA;lotico;12;Caetité;3;3,33333333333333;2;6;2011-06-30;2012-04-26;2,3094010767585;5,33333333333333;0,82468493150684931507;3,63775289857479817946
CONCAE022;;BA;-13,863167;-42,201889;INEMA;lotico;12;Caetité;3;2;2;2;2011-06-30;2012-04-26;0;0;0,82468493150684931507;3,63775289857479817946
CONCON200;;BA;-13,361;-41,609778;INGÁ;lotico;12;Rio de Contas;24;2,7625;1;11;2008-06-19;2017-12-14;2,60164036882419;6,76853260869565;9,4931780821917808;2,5281312319444966
CONCON350;;BA;-13,9608;-41,4716;INGÁ;lotico;12;Rio de Contas;2;4,15;2,7;5,6;2008-02-21;2008-06-18;2,05060966544099;4,20499999999999;0,32331506849315068493;6,18591644775866451998
CONCON360;;BA;-14,014528;-41,443;INGÁ;lotico;12;Rio de Contas;26;2,34230769230769;1;9;2008-09-19;2017-12-14;1,62337255783707;2,63533846153846;9,2411232876712329;2,8135107811717131
CONCON400;;BA;-14,157417;-41,215111;INGÁ;lotico;12;Rio de Contas;21;2,22857142857143;0;8,4;2008-02-22;2017-12-15;1,64047031583716;2,69114285714286;9,8192054794520548;2,1386659077402128
CONCON500;;BA;-13,87117;-40,215667;INGÁ;lotico;12;Rio de Contas;28;1,93214285714286;0;3;2008-02-23;2017-12-15;0,611648392962621;0,374113756613757;9,8164657534246575;2,8523503981289475
CONCON550;;BA;-13,864972;-40,081167;INGÁ;lotico;12;Rio de Contas;29;2,6;1;9;2008-02-23;2017-12-15;1,60267633306648;2,56857142857143;9,8164657534246575;2,9542200552049813
CONCON600;;BA;-14,1086;-39,7744;INGÁ;lotico;12;Rio de Contas;3;1,76666666666667;0;3,2;2008-02-23;2008-09-18;1,62583311976763;2,64333333333333;0,56989041095890410959;5,26416999182731599441
CONCON630;;BA;-14,153;-39,69916;INEMA;lotico;12;de Contas;16;2,3125;2;5;2013-06-05;2018-01-30;0,873212459828649;0,7625;4,6575616438356164;3,4352739101534697
CONCON700;;BA;-14,207972;-39,54075;INGÁ;lotico;12;Rio de Contas;30;2,10666666666667;1;4,9;2008-02-23;2018-01-29;0,859403695968128;0,738574712643678;9,9397534246575342;3,0181835220961354
CONCON800;;BA;-14,313444;-39,294111;INGÁ;lotico;12;Rio de Contas;28;1,975;0;4,2;2008-06-17;2018-01-29;0,724504939532788;0,524907407407408;9,6246849315068493;2,9091861395213791
CONCON900;;BA;-14,291;-39,04889;INEMA;lotico;12;de Contas;16;2,125;2;3;2013-05-23;2017-12-19;0,341565025531987;0,116666666666667;4,5781095890410959;3,4948923106384761
CONCOX001;;BA;-14,546278;-42,274611;INEMA;lentico;12;Açude de Comocoxico;11;2,72727272727273;2;7;2014-12-15;2018-01-31;1,55505042303516;2,41818181818182;3,1315342465753425;3,5126551823693581
CONFOR400;;BA;-14,064722;-39,642778;INEMA;lotico;12;Formigas;9;13,5555555555556;2;64;2014-12-05;2017-07-11;19,2100957253674;369,027777777778;2,6000273972602740;3,4615019862804396
CONGAV200;;BA;-14,884472;-41,780083;INEMA;lotico;12;Gavião;17;2,64705882352941;2;8;2011-06-30;2017-10-05;1,53871604229745;2,36764705882353;6,2712602739726027;2,7107788956797917
CONGAV500;;BA;-14,609833;-41,1375;INGÁ;lotico;12;Rio Gavião;27;1,92962962962963;1;3;2008-09-18;2017-12-15;0,461448234295541;0,212934472934472;9,2466027397260274;2,9199913481737832
CONGGJ200;;BA;-14,436389;-39,904167;INEMA;lotico;12;Gongoji;11;2,09090909090909;2;3;2014-12-05;2018-01-30;0,301511344577764;0,0909090909090909;3,1561917808219178;3,4852128019722051
CONGGJ400;;BA;-14,32585;-39,46399;INGÁ;lotico;12;Rio Gongoji;27;1,89259259259259;0;4;2008-06-17;2018-01-31;0,736898868922963;0,543019943019943;9,6301643835616438;2,8036904589176133
CONGRT900;;BA;-13,096667;-41,850278;INEMA;lotico;12;Gritador;19;2,31578947368421;2;8;2011-06-30;2017-12-14;1,37649440322337;1,89473684210526;6,4630410958904110;2,9397925400909703
CONJQZ100;;BA;-13,86452;-40,077389;INGÁ;lotico;12;Rio Jequiezinho;28;43,55;0;274;2008-02-23;2017-09-22;73,9826781528397;5473,43666666667;9,5863287671232877;2,9208261765470805
CONLNS006;;BA;-13,842528;-42,171194;INEMA;lentico;12;Caixa d’água Fazenda Paiol;2;2;2;2;2011-06-30;2011-12-31;0;0;0,50413698630136986301;3,96717569697299059837
CONLNS007;;BA;-13,839222;-42,161944;INEMA;lentico;12;Tanque do governo;13;3,38461538461538;2;8;2011-06-30;2018-01-31;2,02231144726612;4,08974358974359;6,5945479452054795;1,9713254203347722
CONLRE011;;BA;-14,023889;-42,238333;INEMA;lentico;12;Barragem de São Pedro;16;2,3125;2;4;2011-06-30;2018-01-31;0,704154339142587;0,495833333333333;6,5945479452054795;2,4262466711812581
CONLRE012;;BA;-13,998056;-42,153611;INEMA;lentico;12;Caixa d’água Faz. Goiabeira;2;2,5;2;3;2011-06-30;2011-12-31;0,707106781186548;0,5;0,50413698630136986301;3,96717569697299059837
CONLRE013;;BA;-13,941944;-42,323889;INEMA;lentico;12;Margem da Lagoa Grande;2;21,5;2;41;2011-06-30;2011-12-31;27,5771644662754;760,5;0,50413698630136986301;3,96717569697299059837
CONLRE014;;BA;-13,941944;-42,320833;INEMA;lotico;12;Em frente ao Colégio Dom Eliseu;2;2;2;2;2011-06-30;2011-12-31;0;0;0,50413698630136986301;3,96717569697299059837
CONLRE015;;BA;-13,954361;-42,352583;INEMA;lentico;12;Poço na Vila Taperinha;2;2;2;2;2011-06-30;2011-12-31;0;0;0,50413698630136986301;3,96717569697299059837
CONLRE021;;BA;-14,034722;-42,156333;INEMA;lentico;12;Caixa d´água CERB, em Lagoa Real;2;2,5;2;3;2011-06-30;2011-12-31;0,707106781186548;0,5;0,50413698630136986301;3,96717569697299059837
CONLST100;;BA;-13,84561;-42,16477;INGÁ;lentico;12;Lagoa de São Timóteo;21;5,11904761904762;1;21;2009-05-14;2018-01-31;5,5450535658025;30,747619047619;8,7233150684931507;2,4073416854846561
CONMUL800;;BA;-14,440668;-40,267779;INEMA;lotico;12;Mulheres;6;6,66666666666667;2;13;2014-12-05;2016-12-21;4,80277697448743;23,0666666666667;2,0466027397260274;2,9316876614770887
CONORI700;;BA;-14,150278;-39,345556;INEMA;lotico;12;Oricó Grande;10;2,2;2;3;2014-11-11;2018-01-31;0,421637021355784;0,177777777777778;3,2246849315068493;3,1010781556656273
CONORV100;;BA;-14,02825;-41,289556;INGÁ;lotico;12;Rio do Ourives;26;1,83461538461538;0;5,4;2008-02-22;2017-12-15;0,916053407915633;0,839153846153846;9,8192054794520548;2,6478720762497872
CONOUR400;;BA;-14,2762;-39,3686;INGÁ;lotico;12;Rio do Ouro;2;5,85;1,6;10,1;2008-02-23;2008-06-17;6,01040764008565;36,125;0,31509589041095890411;6,34727415007390661681
CONPEX400;;BA;-14,287333;-39,843583;INGÁ;lotico;12;Rio do Peixe;24;77,3916666666667;3,6;363;2008-06-17;2017-07-12;97,5015626036062;9506,55471014493;9,0740000000000000;2,6449195503636764
CONPEX900;;BA;-14,18447;-39,66586;INGÁ;lotico;12;Rio do Peixe;24;2,18333333333333;1;5;2009-05-12;2018-01-30;0,90585854864042;0,820579710144928;8,7260547945205479;2,7503838292501437
CONPIR600;;BA;-14,2236;-39,0039;INEMA;lotico;12;Piracanga;9;2,11111111111111;2;3;2015-03-18;2017-12-19;0,333333333333333;0,111111111111111;2,7589315068493151;3,2621324515148806
CONPOM900;;BA;-14,769167;-40,093056;INEMA;lotico;12;Pombas;9;2,11111111111111;2;3;2014-12-04;2018-01-25;0,333333333333333;0,111111111111111;3,1452328767123288;2,8614733321138317
CONSRA300;CONGAR300;BA;-13,761886;-41,035888;INEMA;lotico;12;Rio Sincorá;11;3,27272727272727;2;14;2014-12-15;2018-01-31;3,58024884863913;12,8181818181818;3,1315342465753425;3,5126551823693581
CONTRU001;;BA;-14,548136;-42,320375;INEMA;lentico;12;Barrgem do Truvisco;11;4,27272727272727;2;23;2014-12-17;2018-01-31;6,26244216086519;39,2181818181818;3,1260547945205479;3,5188122803481127
CRAARJ800;;BA;-13,539;-44,76275;INEMA;lotico;12;Corrente;3;2;2;2;2013-04-05;2013-10-09;0;0;0,51235616438356164384;5,85530185551574782092
CRACRT200;;BA;-13,518611;-45,400278;INEMA;lotico;12;Corrente;6;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,6321799016838740
CRACRT400;;BA;-13,3401;-44,63636;INEMA;lotico;12;Corrente;6;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,6321799016838740
CRACRT500;;BA;-13,39848;-44,33662;INEMA;lotico;12;Corrente;6;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,6321799016838740
CRACRT550;;BA;-13,39959;-44,23159;INEMA;lotico;12;Corrente;6;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,6321799016838740
CRACRT700;;BA;-13,29315;-43,90857;INEMA;lotico;12;Corrente;6;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,6321799016838740
CRACRT800;;BA;-13,1495;-43,5408;INEMA;lotico;12;Corrente;6;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,6321799016838740
CRAFOM400;;BA;-13,63055;-44,46042;INEMA;lotico;12;Formoso;6;2;2;2;2011-06-30;2013-10-16;0;0;2,2986575342465753;2,6102191868988451
CRAFOM500;;BA;-13,60384;-44,39419;INEMA;lotico;12;Formoso;6;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,6321799016838740
CRAGUA400;;BA;-13,18509;-44,62157;INEMA;lotico;12;Guará;5;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,1934832514032283
CRAPRT800;;BA;-13,98;-45,08028;INEMA;lotico;12;São Francisco;3;2;2;2;2013-04-06;2013-10-16;0;0;0,52879452054794520548;5,67328117714108077301
CRARSF120;;BA;-14,30937;-43,7666;INEMA;lotico;2;São Francisco;6;2,5;2;5;2011-06-30;2013-10-08;1,22474487139159;1,5;2,2767397260273973;2,6353473484073597
CRARSF200;;BA;-13,3425;-43,46675;INEMA;lotico;2;São Francisco;6;2,5;2;5;2011-06-30;2013-10-09;1,22474487139159;1,5;2,2794794520547945;2,6321799016838740
CRARSF220;;BA;-13,2548;-43,4349;INEMA;lotico;2;São Francisco;6;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,6321799016838740
CRARSF250;;BA;-13,08912;-43,46462;INEMA;lotico;2;São Francisco;6;2;2;2;2011-06-30;2013-10-09;0;0;2,2794794520547945;2,6321799016838740
CRBARJ800;;BA;-13,538881;-44,76275;INEMA;lotico;12;Arrojado;11;2;2;2;2014-07-31;2018-02-20;0;0;3,5616712328767123;3,0884377812478366
CRBBRV200;CRABRV200;BA;-12,4626;-43,8459;INEMA;lotico;12;Riacho Brejo Velho;3;12;2;28;2016-04-25;2017-03-29;14;196;0,92605479452054794521;3,23954912576550989614
CRBCRT200;;BA;-13,518611;-45,400278;INEMA;lotico;12;Corrente;11;2;2;2;2014-07-31;2018-02-20;0;0;3,5616712328767123;3,0884377812478366
CRBCRT400;;BA;-13,340111;-44,636361;INEMA;lotico;12;Corrente;11;2;2;2;2014-07-31;2018-02-20;0;0;3,5616712328767123;3,0884377812478366
CRBCRT500;;BA;-13,398531;-44,336739;INEMA;lotico;12;Corrente;12;2,33333333333333;2;4;2014-07-31;2018-02-06;0,778498944161523;0,606060606060606;3,5233150684931507;3,4058833135045606
CRBCRT550;;BA;-13,401281;-44,198181;INEMA;lotico;12;Corrente;12;2;2;2;2014-07-31;2018-02-06;0;0;3,5233150684931507;3,4058833135045606
CRBCRT700;;BA;-13,293139;-43,908583;INEMA;lotico;12;Corrente;11;2;2;2;2014-10-21;2018-02-06;0;0;3,2986575342465753;3,3346899112133621
CRBCRT800;;BA;-13,1495;-43,540806;INEMA;lotico;12;Corrente;12;2;2;2;2014-07-30;2018-02-06;0;0;3,5260547945205479;3,4032369600857803
CRBFOM400;;BA;-13,63055;-44,46042;INEMA;lotico;12;Formoso;7;2;2;2;2014-08-01;2018-02-19;0;0;3,5561917808219178;1,9683977781373025
CRBFOM500;;BA;-13,604194;-44,394139;INEMA;lotico;12;Formoso;7;2;2;2;2014-08-01;2018-02-19;0;0;3,5561917808219178;1,9683977781373025
CRBGUA400;;BA;-13,185083;-44,621583;INEMA;lotico;12;Guará;11;2,36363636363636;2;6;2014-07-31;2018-02-20;1,20604537831105;1,45454545454545;3,5616712328767123;3,0884377812478366
CRBPBA100;;BA;-13,820175;-43,719964;INEMA;lotico;12;Riacho das Pitubas;4;15,25;2;55;2016-04-14;2017-04-20;26,5;702,25;1,0164657534246575;3,9352039028597613
CRBPRT800;;BA;-13,980278;-45,080278;INEMA;lotico;12;Pratudão;6;210;2;1250;2014-08-01;2018-02-19;509,493866498901;259584;3,5561917808219178;1,6871980955462593
CRBRSF120;;BA;-14,309361;-43,766611;INEMA;lotico;2;São Francisco;13;2,00230769230769;0,03;3;2014-07-30;2018-02-01;0,70004944880289;0,49006923076923;3,5123561643835616;3,7012191792575721
CRBRSF200;;BA;-13,3425;-43,46675;INEMA;lotico;2;São Francisco;11;4,36363636363636;2;20;2014-07-30;2017-10-05;5,31550048956309;28,2545454545455;3,1863287671232877;3,4522489058563555
CRBRSF220;;BA;-13,254806;-43,434889;INEMA;lotico;2;São Francisco;12;2,16666666666667;2;3;2014-07-30;2018-02-05;0,389249472080761;0,151515151515152;3,5233150684931507;3,4058833135045606
CRBRSF250;;BA;-13,089111;-43,464611;INEMA;lotico;2;São Francisco;12;2,41666666666667;2;7;2014-07-30;2018-02-06;1,44337567297406;2,08333333333333;3,5260547945205479;3,4032369600857803
CRBRSF270;GSBRSF270;BA;-12,91;-43,41;INEMA;lotico;2;São Francisco;12;2,16666666666667;2;4;2014-06-10;2018-02-06;0,577350269189626;0,333333333333333;3,6630410958904110;3,2759665223147171
CRBSRD100;GSBSRD100;BA;-12,76125;-43,925667;INEMA;lotico;12;Arrojado;2;2;2;2;2015-09-16;2016-03-17;0;0;0,50139726027397260274;3,98885306813835309546
CRNCRN100;;BA;-15,017;-45,62771;INEMA;lotico;12;Carinhanha;8;2;2;2;2013-04-07;2018-02-26;0;0;4,8931780821917808;1,6349292557152536
CRNCRN200;;BA;-14,872;-45,36512;INEMA;lotico;12;Carinhanha;7;2;2;2;2013-04-07;2018-02-26;0;0;4,8931780821917808;1,4305630987508469
CRNCRN600;;BA;-14,345056;-44,56475;INEMA;lotico;12;Carinhanha;5;2;2;2;2016-03-15;2018-02-19;0;0;1,9342739726027397;2,5849492216824125
CRNCRN700;;BA;-14,245056;-44,267111;INEMA;lotico;12;Carinhanha;5;2,6;2;5;2016-03-16;2018-02-19;1,34164078649987;1,8;1,9315342465753425;2,5886157643153997
CRNCRN750;;BA;-14,335889;-43,788694;INGÁ;lotico;12;Rio Carinhanha;15;2,09333333333333;1;6;2008-09-23;2014-12-16;1,21917224065386;1,48638095238095;6,2329041095890411;2,4065828282073485
CRNCRN950;;BA;-14,336817;-43,786239;INEMA;lotico;12;Carinhanha;11;2,09090909090909;2;3;2014-07-30;2018-02-01;0,301511344577764;0,0909090909090909;3,5123561643835616;3,1318008439871764
CRNIGR100;;BA;-14,84;-45,76;INEMA;lotico;12;Itaguari;7;2;2;2;2013-04-07;2018-02-26;0;0;4,8931780821917808;1,4305630987508469
CRNIGR450;;BA;-14,265472;-44,525389;INGÁ;lotico;12;Itaguari;19;1,79473684210526;1;2,9;2008-09-24;2018-02-19;0,529647350403523;0,280526315789473;9,4109863013698630;2,0189169754964323
CRTCRT400;;BA;-13,39853;-44,33674;INGÁ;lotico;12;Rio Corrente;8;1,6;0;3,6;2008-03-05;2010-05-14;1,25242621681735;1,56857142857143;2,1918082191780822;3,6499543755703054
CRTCRT500;;BA;-13,39853;-44,33674;INGÁ;lotico;12;Rio Corrente;9;1,52222222222222;0;3,2;2008-03-05;2010-05-14;1,02807803421941;1,05694444444445;2,1918082191780822;4,1061986725165935
CRTCRT550;;BA;-13,40128;-44,19818;INGÁ;lotico;12;Rio Corrente;8;1,5125;0;4;2008-03-05;2010-05-14;1,32604406304725;1,75839285714286;2,1918082191780822;3,6499543755703054
CRTCRT700;;BA;-13,293139;-43,908583;INGÁ;lotico;12;Rio Corrente;6;1,18333333333333;1;1,9;2009-01-22;2010-05-14;0,360092580688171;0,129666666666667;1,3068767123287671;4,5910987191044214
CRTCRT800;;BA;-13,1495;-43,540806;INGÁ;lotico;12;Rio Corrente;8;1,2375;0;3,2;2008-03-06;2010-05-15;0,91641771511218;0,839821428571429;2,1918082191780822;3,6499543755703054
CRTFOM400;;BA;-13,630556;-44,460417;INGÁ;lotico;12;Rio Formoso;7;1,47142857142857;1;3,1;2008-09-24;2010-05-14;0,845998986828168;0,715714285714286;1,6356438356164384;4,2796603071975343
CRTFOM500;;BA;-13,603833;-44,394194;INGÁ;lotico;12;Rio Formoso;7;1,51428571428571;1;4,3;2008-09-24;2010-05-14;1,23075663912973;1,51476190476191;1,6356438356164384;4,2796603071975343
CRTGUA400;;BA;-13,185083;-44,621583;INGÁ;lotico;12;Rio Guará;8;1,8125;1;3,4;2008-05-29;2010-05-14;0,971651760075153;0,944107142857143;1,9589315068493151;4,0838589670074544
CRTRSF220;;BA;-13,254806;-43,434889;INGÁ;lotico;2;Rio São Francisco;9;2,72222222222222;0;14,6;2008-03-06;2010-05-15;4,49604764703895;20,2144444444444;2,1918082191780822;4,1061986725165935
CRTRSF250;;BA;-13,089111;-43,464611;INGÁ;lotico;2;Rio São Francisco;8;7,4;0;44,8;2008-03-06;2010-05-15;15,2756575729398;233,345714285714;2,1918082191780822;3,6499543755703054
EXSALB900;;BA;-17,5375;-39,1953;INGÁ;lotico;12;Rio Alcobaça;3;5,46666666666667;3,1;7;2008-02-12;2008-09-01;2,07926268983343;4,32333333333333;0,55345205479452054795;5,42052373644869065883
EXSJTB999;;BA;-16,3675;-39,201299;INGÁ;lotico;12;Rio João de Tiba;3;15,2;5,9;31,3;2008-02-13;2008-09-03;13,9989285304269;195,97;0,55619178082191780822;5,39382296438599083788
EXSJUC900;;BA;-17,3468;-39,2261;INGÁ;lotico;12;Rio Jucuruçu;2;5,55;3,8;7,3;2008-02-12;2008-09-01;2,47487373415292;6,12500000000001;0,55345205479452054795;3,61368249096579377255
EXSSTA500;;BA;-16,1947;-38,9781;INGÁ;lotico;12;Rio Santo Antônio;3;8,4;8,3;8,6;2008-02-13;2008-09-03;0,173205080756973;0,0300000000000296;0,55619178082191780822;5,39382296438599083788
FBSBRA900;;BA;-16,556081;-39,429846;INEMA;lotico;12;Braço Norte;6;4,16666666666667;2;13;2014-11-27;2018-01-25;4,35507366948788;18,9666666666667;3,1644109589041096;1,8960874797620800
FBSBRH300;;BA;-16,413389;-39,587306;INGÁ;lotico;12;Buranhém;28;2,88928571428571;0;20,2;2008-02-12;2018-01-25;3,75098399788388;14,069880952381;9,9589315068493151;2,8115465982211878
FBSBRH500;;BA;-16,3928;-39,286;INGÁ;lotico;12;Buranhém;27;3,36296296296296;1;38;2008-05-14;2018-01-23;6,98829505718439;48,8362678062678;9,7013972602739726;2,7831042555655025
FBSCIV400;;BA;-16,717389;-39,449806;INGÁ;lotico;12;Caraíva;29;2,34827586206897;0;11;2008-02-12;2018-01-25;1,92161031608819;3,69258620689655;9,9589315068493151;2,9119589767290874
FBSFRD300;;BA;-16,616833;-39,541333;INGÁ;lotico;12;Rio dos Frades;27;2,2037037037037;1;6,1;2008-09-02;2018-01-25;1,20335475985375;1,44806267806268;9,4027671232876712;2,8714951296761956
FBSFRD800;;BA;-16,641944;-39,142222;INEMA;lotico;12;dos Frades;17;2,41176470588235;2;8;2011-06-30;2018-01-23;1,46025783380075;2,13235294117647;6,5726301369863014;2,5864835911480152
FBSJTB200;;BA;-16,266889;-39,584694;INGÁ;lotico;12;João de Tiba;27;2,24814814814815;1;6,7;2008-02-14;2018-01-25;1,20810416335499;1,45951566951567;9,9534520547945205;2,7126267199925131
FBSJTB400;;BA;-16,259944;-39,12875;INGÁ;lotico;12;João de Tiba;24;2,3375;1;8;2008-09-03;2018-01-31;1,54098006645686;2,37461956521739;9,4164657534246575;2,5487269458046383
FBSPEX050;;BA;-16,574;-40,15406;INEMA;lotico;12;do Peixe / Buranhem;10;3,6;2;15;2013-06-14;2018-01-25;4,11501316320292;16,9333333333333;4,6192054794520548;2,1648744669367323
